Wahl zum Deutschen Bundestag in Mecklenburg-Vorpommern am 26. September 2021
Endgültiges Ergebnis der Gemeinden - Stimmenanzahl der Parteien
In den amtsangehörigen Gemeinden ohne Briefwahlergebnisse. Diese werden auf Amtsebene festgestellt. Beispiel: 13071751 - Briefwahlergebnis der Gemeinden des Amtes Demmin-Land (Amt 5151)
(c) Die Landeswahlleiterin Mecklenburg-Vorpommern

Berechnungsdatum;Ausgabe;Kreis;Kreisname;Wahlkreis;Wahlkreisname;Amt;Amtsname;Gemeinde;Gemeindename;Wahlbezirke insg.;Erf. Wahlbezirke;Wahlberechtigte;Wähler;Wahlbeteiligung;Erst-/Zweitstimme;Ungültige Stimmen;Gültige Stimmen;CDU;AfD;DIE LINKE;SPD;FDP;GRÜNE;Tierschutzpartei;NPD;Die PARTEI;FREIE  WÄHLER;MLPD;ÖDP;dieBasis;DKP;Die Humanisten;PIRATEN;Team Todenhöfer;Volt;Einzelbewerber
11.10.2021 09:29:16;A;75;Vorpommern-Greifswald;16;Mecklenburgische Seenplatte I - Vorpommern-Greifswald II;5552;Am Stettiner Haff;13075031;Eggesin, Stadt;5;5;3963;2055;51,9;2;71;1984;380;521;160;546;121;38;53;82;8;16;0;2;42;3;3;4;3;2;x
11.10.2021 09:29:16;P;75;Vorpommern-Greifswald;16;Mecklenburgische Seenplatte I - Vorpommern-Greifswald II;5552;Am Stettiner Haff;13075031;Eggesin, Stadt;5;5;3963;2055;51,9;2;3,5;96,5;19,2;26,3;8,1;27,5;6,1;1,9;2,7;4,1;0,4;0,8;0,0;0,1;2,1;0,2;0,2;0,2;0,2;0,1;x
11.10.2021 09:29:16;A;75;Vorpommern-Greifswald;16;Mecklenburgische Seenplatte I - Vorpommern-Greifswald II;5552;Am Stettiner Haff;13075037;Grambin;1;1;361;226;62,6;1;10;216;61;41;14;51;14;10;2;x;x;4;x;x;14;x;x;x;x;x;5
11.10.2021 09:29:16;P;75;Vorpommern-Greifswald;16;Mecklenburgische Seenplatte I - Vorpommern-Greifswald II;5552;Am Stettiner Haff;13075037;Grambin;1;1;361;226;62,6;1;4,4;95,6;28,2;19,0;6,5;23,6;6,5;4,6;0,9;x;x;1,9;x;x;6,5;x;x;x;x;x;2,3
11.10.2021 09:29:16;A;75;Vorpommern-Greifswald;16;Mecklenburgische Seenplatte I - Vorpommern-Greifswald II;5552;Am Stettiner Haff;13075037;Grambin;1;1;361;226;62,6;2;8;218;46;41;16;61;21;10;3;3;0;4;0;0;13;0;0;0;0;0;x
11.10.2021 09:29:16;P;75;Vorpommern-Greifswald;16;Mecklenburgische Seenplatte I - Vorpommern-Greifswald II;5552;Am Stettiner Haff;13075037;Grambin;1;1;361;226;62,6;2;3,5;96,5;21,1;18,8;7,3;28,0;9,6;4,6;1,4;1,4;0,0;1,8;0,0;0,0;6,0;0,0;0,0;0,0;0,0;0,0;x
11.10.2021 09:29:16;A;75;Vorpommern-Greifswald;16;Mecklenburgische Seenplatte I - Vorpommern-Greifswald II;5552;Am Stettiner Haff;13075051;Hintersee;1;1;265;142;53,6;1;3;139;29;49;8;34;6;3;3;x;x;1;x;x;4;x;x;x;x;x;2
11.10.2021 09:29:16;P;75;Vorpommern-Greifswald;16;Mecklenburgische Seenplatte I - Vorpommern-Greifswald II;5552;Am Stettiner Haff;13075051;Hintersee;1;1;265;142;53,6;1;2,1;97,9;20,9;35,3;5,8;24,5;4,3;2,2;2,2;x;x;0,7;x;x;2,9;x;x;x;x;x;1,4
11.10.2021 09:29:16;A;75;Vorpommern-Greifswald;16;Mecklenburgische Seenplatte I - Vorpommern-Greifswald II;5552;Am Stettiner Haff;13075051;Hintersee;1;1;265;142;53,6;2;3;139;27;51;6;28;9;4;2;1;2;1;0;1;5;0;0;1;1;0;x
11.10.2021 09:29:16;P;75;Vorpommern-Greifswald;16;Mecklenburgische Seenplatte I - Vorpommern-Greifswald II;5552;Am Stettiner Haff;13075051;Hintersee;1;1;265;142;53,6;2;2,1;97,9;19,4;36,7;4,3;20,1;6,5;2,9;1,4;0,7;1,4;0,7;0,0;0,7;3,6;0,0;0,0;0,7;0,7;0,0;x
11.10.2021 09:29:16;A;75;Vorpommern-Greifswald;16;Mecklenburgische Seenplatte I - Vorpommern-Greifswald II;5552;Am Stettiner Haff;13075075;Leopoldshagen;1;1;543;258;47,5;1;6;252;57;102;16;39;13;2;2;x;x;3;x;x;16;x;x;x;x;x;2
11.10.2021 09:29:16;P;75;Vorpommern-Greifswald;16;Mecklenburgische Seenplatte I - Vorpommern-Greifswald II;5552;Am Stettiner Haff;13075075;Leopoldshagen;1;1;543;258;47,5;1;2,3;97,7;22,6;40,5;6,3;15,5;5,2;0,8;0,8;x;x;1,2;x;x;6,3;x;x;x;x;x;0,8
11.10.2021 09:29:16;A;75;Vorpommern-Greifswald;16;Mecklenburgische Seenplatte I - Vorpommern-Greifswald II;5552;Am Stettiner Haff;13075075;Leopoldshagen;1;1;543;258;47,5;2;3;255;51;108;16;43;15;2;4;3;1;3;0;0;8;0;1;0;0;0;x
11.10.2021 09:29:16;P;75;Vorpommern-Greifswald;16;Mecklenburgische Seenplatte I - Vorpommern-Greifswald II;5552;Am Stettiner Haff;13075075;Leopoldshagen;1;1;543;258;47,5;2;1,2;98,8;20,0;42,4;6,3;16,9;5,9;0,8;1,6;1,2;0,4;1,2;0,0;0,0;3,1;0,0;0,4;0,0;0,0;0,0;x
11.10.2021 09:29:16;A;75;Vorpommern-Greifswald;16;Mecklenburgische Seenplatte I - Vorpommern-Greifswald II;5552;Am Stettiner Haff;13075078;Liepgarten;1;1;654;300;45,9;1;9;291;68;92;26;54;14;4;10;x;x;3;x;x;9;x;x;x;x;x;11
11.10.2021 09:29:16;P;75;Vorpommern-Greifswald;16;Mecklenburgische Seenplatte I - Vorpommern-Greifswald II;5552;Am Stettiner Haff;13075078;Liepgarten;1;1;654;300;45,9;1;3,0;97,0;23,4;31,6;8,9;18,6;4,8;1,4;3,4;x;x;1,0;x;x;3,1;x;x;x;x;x;3,8
11.10.2021 09:29:16;A;75;Vorpommern-Greifswald;16;Mecklenburgische Seenplatte I - Vorpommern-Greifswald II;5552;Am Stettiner Haff;13075078;Liepgarten;1;1;654;300;45,9;2;5;295;55;91;24;64;18;6;8;9;3;5;1;0;9;0;0;1;0;1;x
11.10.2021 09:29:16;P;75;Vorpommern-Greifswald;16;Mecklenburgische Seenplatte I - Vorpommern-Greifswald II;5552;Am Stettiner Haff;13075078;Liepgarten;1;1;654;300;45,9;2;1,7;98,3;18,6;30,8;8,1;21,7;6,1;2,0;2,7;3,1;1,0;1,7;0,3;0,0;3,1;0,0;0,0;0,3;0,0;0,3;x
11.10.2021 09:29:16;A;75;Vorpommern-Greifswald;16;Mecklenburgische Seenplatte I - Vorpommern-Greifswald II;5552;Am Stettiner Haff;13075084;Lübs;1;1;307;177;57,7;1;6;171;43;48;23;39;6;6;3;x;x;3;x;x;0;x;x;x;x;x;0
11.10.2021 09:29:16;P;75;Vorpommern-Greifswald;16;Mecklenburgische Seenplatte I - Vorpommern-Greifswald II;5552;Am Stettiner Haff;13075084;Lübs;1;1;307;177;57,7;1;3,4;96,6;25,1;28,1;13,5;22,8;3,5;3,5;1,8;x;x;1,8;x;x;0,0;x;x;x;x;x;0,0
11.10.2021 09:29:16;A;75;Vorpommern-Greifswald;16;Mecklenburgische Seenplatte I - Vorpommern-Greifswald II;5552;Am Stettiner Haff;13075084;Lübs;1;1;307;177;57,7;2;5;172;41;46;20;45;3;4;1;6;3;1;0;1;0;0;0;1;0;0;x
11.10.2021 09:29:16;P;75;Vorpommern-Greifswald;16;Mecklenburgische Seenplatte I - Vorpommern-Greifswald II;5552;Am Stettiner Haff;13075084;Lübs;1;1;307;177;57,7;2;2,8;97,2;23,8;26,7;11,6;26,2;1,7;2,3;0,6;3,5;1,7;0,6;0,0;0,6;0,0;0,0;0,0;0,6;0,0;0,0;x
11.10.2021 09:29:16;A;75;Vorpommern-Greifswald;16;Mecklenburgische Seenplatte I - Vorpommern-Greifswald II;5552;Am Stettiner Haff;13075085;Luckow;2;2;486;288;59,3;1;11;277;66;90;20;59;18;7;8;x;x;5;x;x;2;x;x;x;x;x;2
11.10.2021 09:29:16;P;75;Vorpommern-Greifswald;16;Mecklenburgische Seenplatte I - Vorpommern-Greifswald II;5552;Am Stettiner Haff;13075085;Luckow;2;2;486;288;59,3;1;3,8;96,2;23,8;32,5;7,2;21,3;6,5;2,5;2,9;x;x;1,8;x;x;0,7;x;x;x;x;x;0,7
11.10.2021 09:29:16;A;75;Vorpommern-Greifswald;16;Mecklenburgische Seenplatte I - Vorpommern-Greifswald II;5552;Am Stettiner Haff;13075085;Luckow;2;2;486;288;59,3;2;10;278;57;89;20;67;15;7;7;7;0;6;0;0;2;0;0;1;0;0;x
11.10.2021 09:29:16;P;75;Vorpommern-Greifswald;16;Mecklenburgische Seenplatte I - Vorpommern-Greifswald II;5552;Am Stettiner Haff;13075085;Luckow;2;2;486;288;59,3;2;3,5;96,5;20,5;32,0;7,2;24,1;5,4;2,5;2,5;2,5;0,0;2,2;0,0;0,0;0,7;0,0;0,0;0,4;0,0;0,0;x
11.10.2021 09:29:16;A;75;Vorpommern-Greifswald;16;Mecklenburgische Seenplatte I - Vorpommern-Greifswald II;5552;Am Stettiner Haff;13075089;Meiersberg;1;1;364;241;66,2;1;6;235;52;53;15;47;16;12;9;x;x;3;x;x;22;x;x;x;x;x;6
11.10.2021 09:29:16;P;75;Vorpommern-Greifswald;16;Mecklenburgische Seenplatte I - Vorpommern-Greifswald II;5552;Am Stettiner Haff;13075089;Meiersberg;1;1;364;241;66,2;1;2,5;97,5;22,1;22,6;6,4;20,0;6,8;5,1;3,8;x;x;1,3;x;x;9,4;x;x;x;x;x;2,6
11.10.2021 09:29:16;A;75;Vorpommern-Greifswald;16;Mecklenburgische Seenplatte I - Vorpommern-Greifswald II;5552;Am Stettiner Haff;13075089;Meiersberg;1;1;364;241;66,2;2;4;237;47;52;18;51;15;11;8;4;3;3;0;0;21;0;0;3;0;1;x
11.10.2021 09:29:16;P;75;Vorpommern-Greifswald;16;Mecklenburgische Seenplatte I - Vorpommern-Greifswald II;5552;Am Stettiner Haff;13075089;Meiersberg;1;1;364;241;66,2;2;1,7;98,3;19,8;21,9;7,6;21,5;6,3;4,6;3,4;1,7;1,3;1,3;0,0;0,0;8,9;0,0;0,0;1,3;0,0;0,4;x
11.10.2021 09:29:16;A;75;Vorpommern-Greifswald;16;Mecklenburgische Seenplatte I - Vorpommern-Greifswald II;5552;Am Stettiner Haff;13075093;Mönkebude;1;1;681;394;57,9;1;9;385;106;105;13;84;25;15;6;x;x;10;x;x;17;x;x;x;x;x;4
11.10.2021 09:29:16;P;75;Vorpommern-Greifswald;16;Mecklenburgische Seenplatte I - Vorpommern-Greifswald II;5552;Am Stettiner Haff;13075093;Mönkebude;1;1;681;394;57,9;1;2,3;97,7;27,5;27,3;3,4;21,8;6,5;3,9;1,6;x;x;2,6;x;x;4,4;x;x;x;x;x;1,0
11.10.2021 09:29:16;A;75;Vorpommern-Greifswald;16;Mecklenburgische Seenplatte I - Vorpommern-Greifswald II;5552;Am Stettiner Haff;13075093;Mönkebude;1;1;681;394;57,9;2;13;381;86;102;17;94;34;13;5;6;3;5;1;0;14;0;0;1;0;0;x
11.10.2021 09:29:16;P;75;Vorpommern-Greifswald;16;Mecklenburgische Seenplatte I - Vorpommern-Greifswald II;5552;Am Stettiner Haff;13075093;Mönkebude;1;1;681;394;57,9;2;3,3;96,7;22,6;26,8;4,5;24,7;8,9;3,4;1,3;1,6;0,8;1,3;0,3;0,0;3,7;0,0;0,0;0,3;0,0;0,0;x
11.10.2021 09:29:16;A;75;Vorpommern-Greifswald;16;Mecklenburgische Seenplatte I - Vorpommern-Greifswald II;5552;Am Stettiner Haff;13075139;Vogelsang-Warsin;1;1;312;176;56,4;1;4;172;35;50;14;47;14;4;3;x;x;2;x;x;0;x;x;x;x;x;3
11.10.2021 09:29:16;P;75;Vorpommern-Greifswald;16;Mecklenburgische Seenplatte I - Vorpommern-Greifswald II;5552;Am Stettiner Haff;13075139;Vogelsang-Warsin;1;1;312;176;56,4;1;2,3;97,7;20,3;29,1;8,1;27,3;8,1;2,3;1,7;x;x;1,2;x;x;0,0;x;x;x;x;x;1,7
11.10.2021 09:29:16;A;75;Vorpommern-Greifswald;16;Mecklenburgische Seenplatte I - Vorpommern-Greifswald II;5552;Am Stettiner Haff;13075139;Vogelsang-Warsin;1;1;312;176;56,4;2;6;170;25;50;16;48;16;5;4;1;3;2;0;0;0;0;0;0;0;0;x
11.10.2021 09:29:16;P;75;Vorpommern-Greifswald;16;Mecklenburgische Seenplatte I - Vorpommern-Greifswald II;5552;Am Stettiner Haff;13075139;Vogelsang-Warsin;1;1;312;176;56,4;2;3,4;96,6;14,7;29,4;9,4;28,2;9,4;2,9;2,4;0,6;1,8;1,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;x
11.10.2021 09:29:16;A;75;Vorpommern-Greifswald;16;Mecklenburgische Seenplatte I - Vorpommern-Greifswald II;5552;Am Stettiner Haff;13075752;Briefwahl Am Stettiner Haff;1;1;0;1724;x;1;15;1709;451;282;161;448;126;54;58;x;x;37;x;x;40;x;x;x;x;x;52
11.10.2021 09:29:16;P;75;Vorpommern-Greifswald;16;Mecklenburgische Seenplatte I - Vorpommern-Greifswald II;5552;Am Stettiner Haff;13075752;Briefwahl Am Stettiner Haff;1;1;0;1724;x;1;0,9;99,1;26,4;16,5;9,4;26,2;7,4;3,2;3,4;x;x;2,2;x;x;2,3;x;x;x;x;x;3,0
11.10.2021 09:29:16;A;75;Vorpommern-Greifswald;16;Mecklenburgische Seenplatte I - Vorpommern-Greifswald II;5552;Am Stettiner Haff;13075752;Briefwahl Am Stettiner Haff;1;1;0;1724;x;2;13;1711;368;284;167;499;159;67;52;17;11;33;0;0;38;5;5;0;4;2;x
11.10.2021 09:29:16;P;75;Vorpommern-Greifswald;16;Mecklenburgische Seenplatte I - Vorpommern-Greifswald II;5552;Am Stettiner Haff;13075752;Briefwahl Am Stettiner Haff;1;1;0;1724;x;2;0,8;99,2;21,5;16,6;9,8;29,2;9,3;3,9;3,0;1,0;0,6;1,9;0,0;0,0;2,2;0,3;0,3;0,0;0,2;0,1;x
11.10.2021 09:29:16;A;75;Vorpommern-Greifswald;16;Mecklenburgische Seenplatte I - Vorpommern-Greifswald II;5553;Anklam-Land;13075007;Bargischow;1;1;253;126;49,8;1;4;122;36;33;4;16;22;2;4;x;x;2;x;x;2;x;x;x;x;x;1
11.10.2021 09:29:16;P;75;Vorpommern-Greifswald;16;Mecklenburgische Seenplatte I - Vorpommern-Greifswald II;5553;Anklam-Land;13075007;Bargischow;1;1;253;126;49,8;1;3,2;96,8;29,5;27,0;3,3;13,1;18,0;1,6;3,3;x;x;1,6;x;x;1,6;x;x;x;x;x;0,8
11.10.2021 09:29:16;A;75;Vorpommern-Greifswald;16;Mecklenburgische Seenplatte I - Vorpommern-Greifswald II;5553;Anklam-Land;13075007;Bargischow;1;1;253;126;49,8;2;5;121;38;28;3;23;14;2;4;5;0;2;0;0;2;0;0;0;0;0;x
11.10.2021 09:29:16;P;75;Vorpommern-Greifswald;16;Mecklenburgische Seenplatte I - Vorpommern-Greifswald II;5553;Anklam-Land;13075007;Bargischow;1;1;253;126;49,8;2;4,0;96,0;31,4;23,1;2,5;19,0;11,6;1,7;3,3;4,1;0,0;1,7;0,0;0,0;1,7;0,0;0,0;0,0;0,0;0,0;x
11.10.2021 09:29:16;A;75;Vorpommern-Greifswald;16;Mecklenburgische Seenplatte I - Vorpommern-Greifswald II;5553;Anklam-Land;13075013;Blesewitz;1;1;208;104;50,0;1;3;101;19;43;3;9;21;1;2;x;x;1;x;x;1;x;x;x;x;x;1
11.10.2021 09:29:16;P;75;Vorpommern-Greifswald;16;Mecklenburgische Seenplatte I - Vorpommern-Greifswald II;5553;Anklam-Land;13075013;Blesewitz;1;1;208;104;50,0;1;2,9;97,1;18,8;42,6;3,0;8,9;20,8;1,0;2,0;x;x;1,0;x;x;1,0;x;x;x;x;x;1,0
11.10.2021 09:29:16;A;75;Vorpommern-Greifswald;16;Mecklenburgische Seenplatte I - Vorpommern-Greifswald II;5553;Anklam-Land;13075013;Blesewitz;1;1;208;104;50,0;2;2;102;25;42;4;7;13;1;3;6;0;1;0;0;0;0;0;0;0;0;x
11.10.2021 09:29:16;P;75;Vorpommern-Greifswald;16;Mecklenburgische Seenplatte I - Vorpommern-Greifswald II;5553;Anklam-Land;13075013;Blesewitz;1;1;208;104;50,0;2;1,9;98,1;24,5;41,2;3,9;6,9;12,7;1,0;2,9;5,9;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;x
11.10.2021 09:29:16;A;75;Vorpommern-Greifswald;16;Mecklenburgische Seenplatte I - Vorpommern-Greifswald II;5553;Anklam-Land;13075015;Boldekow;2;2;568;293;51,6;1;8;285;61;54;37;66;36;8;14;x;x;4;x;x;4;x;x;x;x;x;1
11.10.2021 09:29:16;P;75;Vorpommern-Greifswald;16;Mecklenburgische Seenplatte I - Vorpommern-Greifswald II;5553;Anklam-Land;13075015;Boldekow;2;2;568;293;51,6;1;2,7;97,3;21,4;18,9;13,0;23,2;12,6;2,8;4,9;x;x;1,4;x;x;1,4;x;x;x;x;x;0,4
11.10.2021 09:29:16;A;75;Vorpommern-Greifswald;16;Mecklenburgische Seenplatte I - Vorpommern-Greifswald II;5553;Anklam-Land;13075015;Boldekow;2;2;568;293;51,6;2;8;285;60;60;36;75;23;7;12;3;4;2;0;0;3;0;0;0;0;0;x
11.10.2021 09:29:16;P;75;Vorpommern-Greifswald;16;Mecklenburgische Seenplatte I - Vorpommern-Greifswald II;5553;Anklam-Land;13075015;Boldekow;2;2;568;293;51,6;2;2,7;97,3;21,1;21,1;12,6;26,3;8,1;2,5;4,2;1,1;1,4;0,7;0,0;0,0;1,1;0,0;0,0;0,0;0,0;0,0;x
11.10.2021 09:29:16;A;75;Vorpommern-Greifswald;16;Mecklenburgische Seenplatte I - Vorpommern-Greifswald II;5553;Anklam-Land;13075020;Bugewitz;1;1;212;129;60,8;1;9;120;20;36;5;37;7;4;3;x;x;2;x;x;6;x;x;x;x;x;0
11.10.2021 09:29:16;P;75;Vorpommern-Greifswald;16;Mecklenburgische Seenplatte I - Vorpommern-Greifswald II;5553;Anklam-Land;13075020;Bugewitz;1;1;212;129;60,8;1;7,0;93,0;16,7;30,0;4,2;30,8;5,8;3,3;2,5;x;x;1,7;x;x;5,0;x;x;x;x;x;0,0
11.10.2021 09:29:16;A;75;Vorpommern-Greifswald;16;Mecklenburgische Seenplatte I - Vorpommern-Greifswald II;5553;Anklam-Land;13075020;Bugewitz;1;1;212;129;60,8;2;7;122;19;36;4;35;4;8;2;6;2;2;0;0;4;0;0;0;0;0;x
11.10.2021 09:29:16;P;75;Vorpommern-Greifswald;16;Mecklenburgische Seenplatte I - Vorpommern-Greifswald II;5553;Anklam-Land;13075020;Bugewitz;1;1;212;129;60,8;2;5,4;94,6;15,6;29,5;3,3;28,7;3,3;6,6;1,6;4,9;1,6;1,6;0,0;0,0;3,3;0,0;0,0;0,0;0,0;0,0;x
11.10.2021 09:29:16;A;75;Vorpommern-Greifswald;16;Mecklenburgische Seenplatte I - Vorpommern-Greifswald II;5553;Anklam-Land;13075022;Butzow;1;1;378;216;57,1;1;2;214;57;50;18;36;35;1;11;x;x;3;x;x;2;x;x;x;x;x;1
11.10.2021 09:29:16;P;75;Vorpommern-Greifswald;16;Mecklenburgische Seenplatte I - Vorpommern-Greifswald II;5553;Anklam-Land;13075022;Butzow;1;1;378;216;57,1;1;0,9;99,1;26,6;23,4;8,4;16,8;16,4;0,5;5,1;x;x;1,4;x;x;0,9;x;x;x;x;x;0,5
11.10.2021 09:29:16;A;75;Vorpommern-Greifswald;16;Mecklenburgische Seenplatte I - Vorpommern-Greifswald II;5553;Anklam-Land;13075022;Butzow;1;1;378;216;57,1;2;4;212;56;49;15;41;30;5;2;6;1;5;0;0;1;0;1;0;0;0;x
11.10.2021 09:29:16;P;75;Vorpommern-Greifswald;16;Mecklenburgische Seenplatte I - Vorpommern-Greifswald II;5553;Anklam-Land;13075022;Butzow;1;1;378;216;57,1;2;1,9;98,1;26,4;23,1;7,1;19,3;14,2;2,4;0,9;2,8;0,5;2,4;0,0;0,0;0,5;0,0;0,5;0,0;0,0;0,0;x
11.10.2021 09:29:16;A;75;Vorpommern-Greifswald;16;Mecklenburgische Seenplatte I - Vorpommern-Greifswald II;5553;Anklam-Land;13075029;Ducherow;2;2;2070;851;41,1;1;33;818;162;278;58;171;63;28;30;x;x;16;x;x;10;x;x;x;x;x;2
11.10.2021 09:29:16;P;75;Vorpommern-Greifswald;16;Mecklenburgische Seenplatte I - Vorpommern-Greifswald II;5553;Anklam-Land;13075029;Ducherow;2;2;2070;851;41,1;1;3,9;96,1;19,8;34,0;7,1;20,9;7,7;3,4;3,7;x;x;2,0;x;x;1,2;x;x;x;x;x;0,2
11.10.2021 09:29:16;A;75;Vorpommern-Greifswald;16;Mecklenburgische Seenplatte I - Vorpommern-Greifswald II;5553;Anklam-Land;13075029;Ducherow;2;2;2070;851;41,1;2;36;815;139;248;67;189;68;26;24;28;4;9;0;0;6;1;2;3;0;1;x
11.10.2021 09:29:16;P;75;Vorpommern-Greifswald;16;Mecklenburgische Seenplatte I - Vorpommern-Greifswald II;5553;Anklam-Land;13075029;Ducherow;2;2;2070;851;41,1;2;4,2;95,8;17,1;30,4;8,2;23,2;8,3;3,2;2,9;3,4;0,5;1,1;0,0;0,0;0,7;0,1;0,2;0,4;0,0;0,1;x
11.10.2021 09:29:16;A;75;Vorpommern-Greifswald;16;Mecklenburgische Seenplatte I - Vorpommern-Greifswald II;5553;Anklam-Land;13075053;Iven;1;1;144;70;48,6;1;2;68;25;13;2;11;14;0;1;x;x;1;x;x;1;x;x;x;x;x;0
11.10.2021 09:29:16;P;75;Vorpommern-Greifswald;16;Mecklenburgische Seenplatte I - Vorpommern-Greifswald II;5553;Anklam-Land;13075053;Iven;1;1;144;70;48,6;1;2,9;97,1;36,8;19,1;2,9;16,2;20,6;0,0;1,5;x;x;1,5;x;x;1,5;x;x;x;x;x;0,0
11.10.2021 09:29:16;A;75;Vorpommern-Greifswald;16;Mecklenburgische Seenplatte I - Vorpommern-Greifswald II;5553;Anklam-Land;13075053;Iven;1;1;144;70;48,6;2;3;67;26;9;4;13;10;1;0;2;0;1;0;0;1;0;0;0;0;0;x
11.10.2021 09:29:16;P;75;Vorpommern-Greifswald;16;Mecklenburgische Seenplatte I - Vorpommern-Greifswald II;5553;Anklam-Land;13075053;Iven;1;1;144;70;48,6;2;4,3;95,7;38,8;13,4;6,0;19,4;14,9;1,5;0,0;3,0;0,0;1,5;0,0;0,0;1,5;0,0;0,0;0,0;0,0;0,0;x
11.10.2021 09:29:16;A;75;Vorpommern-Greifswald;16;Mecklenburgische Seenplatte I - Vorpommern-Greifswald II;5553;Anklam-Land;13075068;Krien;1;1;554;254;45,8;1;7;247;65;47;24;57;45;1;6;x;x;0;x;x;2;x;x;x;x;x;0
11.10.2021 09:29:16;P;75;Vorpommern-Greifswald;16;Mecklenburgische Seenplatte I - Vorpommern-Greifswald II;5553;Anklam-Land;13075068;Krien;1;1;554;254;45,8;1;2,8;97,2;26,3;19,0;9,7;23,1;18,2;0,4;2,4;x;x;0,0;x;x;0,8;x;x;x;x;x;0,0
11.10.2021 09:29:16;A;75;Vorpommern-Greifswald;16;Mecklenburgische Seenplatte I - Vorpommern-Greifswald II;5553;Anklam-Land;13075068;Krien;1;1;554;254;45,8;2;10;244;59;46;26;67;28;5;3;4;1;1;0;0;3;1;0;0;0;0;x
11.10.2021 09:29:16;P;75;Vorpommern-Greifswald;16;Mecklenburgische Seenplatte I - Vorpommern-Greifswald II;5553;Anklam-Land;13075068;Krien;1;1;554;254;45,8;2;3,9;96,1;24,2;18,9;10,7;27,5;11,5;2,0;1,2;1,6;0,4;0,4;0,0;0,0;1,2;0,4;0,0;0,0;0,0;0,0;x
11.10.2021 09:29:16;A;75;Vorpommern-Greifswald;16;Mecklenburgische Seenplatte I - Vorpommern-Greifswald II;5553;Anklam-Land;13075073;Krusenfelde;1;1;139;74;53,2;1;2;72;16;16;8;5;19;3;1;x;x;0;x;x;3;x;x;x;x;x;1
11.10.2021 09:29:16;P;75;Vorpommern-Greifswald;16;Mecklenburgische Seenplatte I - Vorpommern-Greifswald II;5553;Anklam-Land;13075073;Krusenfelde;1;1;139;74;53,2;1;2,7;97,3;22,2;22,2;11,1;6,9;26,4;4,2;1,4;x;x;0,0;x;x;4,2;x;x;x;x;x;1,4
11.10.2021 09:29:16;A;75;Vorpommern-Greifswald;16;Mecklenburgische Seenplatte I - Vorpommern-Greifswald II;5553;Anklam-Land;13075073;Krusenfelde;1;1;139;74;53,2;2;2;72;12;18;8;10;16;4;1;0;0;0;0;0;3;0;0;0;0;0;x
11.10.2021 09:29:16;P;75;Vorpommern-Greifswald;16;Mecklenburgische Seenplatte I - Vorpommern-Greifswald II;5553;Anklam-Land;13075073;Krusenfelde;1;1;139;74;53,2;2;2,7;97,3;16,7;25,0;11,1;13,9;22,2;5,6;1,4;0,0;0,0;0,0;0,0;0,0;4,2;0,0;0,0;0,0;0,0;0,0;x
11.10.2021 09:29:16;A;75;Vorpommern-Greifswald;16;Mecklenburgische Seenplatte I - Vorpommern-Greifswald II;5553;Anklam-Land;13075088;Medow;1;1;418;196;46,9;1;5;191;45;66;12;36;23;2;4;x;x;1;x;x;1;x;x;x;x;x;1
11.10.2021 09:29:16;P;75;Vorpommern-Greifswald;16;Mecklenburgische Seenplatte I - Vorpommern-Greifswald II;5553;Anklam-Land;13075088;Medow;1;1;418;196;46,9;1;2,6;97,4;23,6;34,6;6,3;18,8;12,0;1,0;2,1;x;x;0,5;x;x;0,5;x;x;x;x;x;0,5
11.10.2021 09:29:16;A;75;Vorpommern-Greifswald;16;Mecklenburgische Seenplatte I - Vorpommern-Greifswald II;5553;Anklam-Land;13075088;Medow;1;1;418;196;46,9;2;6;190;44;67;13;38;13;2;3;7;0;0;0;0;2;0;0;0;0;1;x
11.10.2021 09:29:16;P;75;Vorpommern-Greifswald;16;Mecklenburgische Seenplatte I - Vorpommern-Greifswald II;5553;Anklam-Land;13075088;Medow;1;1;418;196;46,9;2;3,1;96,9;23,2;35,3;6,8;20,0;6,8;1,1;1,6;3,7;0,0;0,0;0,0;0,0;1,1;0,0;0,0;0,0;0,0;0,5;x
11.10.2021 09:29:16;A;75;Vorpommern-Greifswald;16;Mecklenburgische Seenplatte I - Vorpommern-Greifswald II;5553;Anklam-Land;13075098;Neu Kosenow;1;1;391;206;52,7;1;3;203;55;58;15;43;19;4;7;x;x;2;x;x;0;x;x;x;x;x;0
11.10.2021 09:29:16;P;75;Vorpommern-Greifswald;16;Mecklenburgische Seenplatte I - Vorpommern-Greifswald II;5553;Anklam-Land;13075098;Neu Kosenow;1;1;391;206;52,7;1;1,5;98,5;27,1;28,6;7,4;21,2;9,4;2,0;3,4;x;x;1,0;x;x;0,0;x;x;x;x;x;0,0
11.10.2021 09:29:16;A;75;Vorpommern-Greifswald;16;Mecklenburgische Seenplatte I - Vorpommern-Greifswald II;5553;Anklam-Land;13075098;Neu Kosenow;1;1;391;206;52,7;2;3;203;47;59;16;45;16;5;3;5;2;3;0;0;1;0;0;1;0;0;x
